품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
포도 마스캇베리에이_5.0,12770.833333333334,15375.0,10166.666666666666,6.0305e+16,상,200310
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200310
포도 수입_8.0,32792.5,35750.0,30125.0,6.03000000008e+16,상,200310
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200310
포도 캠벨얼리_5.0,17812.5,22666.666666666668,12958.333333333334,6.0301e+16,상,200310
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200310
포도 거봉_4.0,6812.5,8250.0,5375.0,6.0302e+16,중,200310
포도 마스캇베리에이_5.0,8229.166666666666,10166.666666666666,6291.666666666667,6.0305e+16,중,200310
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200310
포도 수입_8.0,30707.0,35000.0,28000.0,6.03000000008e+16,중,200310
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200310
포도 캠벨얼리_5.0,10395.833333333334,12958.333333333334,7833.333333333333,6.0301e+16,중,200310
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200310
포도 거봉_4.0,4062.5,5375.0,2750.0,6.0302e+16,하,200310
포도 마스캇베리에이_5.0,4666.666666666667,6041.666666666667,3291.6666666666665,6.0305e+16,하,200310
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200310
포도 수입_8.0,25138.0,28000.0,10000.0,6.03000000008e+16,하,200310
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200310
포도 캠벨얼리_5.0,5833.333333333333,7833.333333333333,3833.3333333333335,6.0301e+16,하,200310
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200311
포도 마스캇베리에이_5.0,14340.90909090909,15318.181818181818,13363.636363636364,6.0305e+16,특,200311
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200311
포도 수입_8.0,49538.0,55720.0,47000.0,6.03000000008e+16,특,200311
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200311
포도 캠벨얼리_5.0,21340.909090909092,23909.090909090908,18772.727272727272,6.0301e+16,특,200311
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200311
포도 마스캇베리에이_5.0,11818.181818181818,13272.727272727272,10363.636363636364,6.0305e+16,상,200311
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200311
포도 수입_8.0,29841.14285714286,33857.142857142855,25857.14285714286,6.03000000008e+16,상,200311
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200311
포도 캠벨얼리_5.0,14409.09090909091,18090.909090909092,10727.272727272728,6.0301e+16,상,200311
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200311
포도 마스캇베리에이_5.0,8136.363636363636,10318.181818181818,5954.545454545455,6.0305e+16,중,200311
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200311
포도 수입_8.0,30895.0,35000.0,28000.0,6.03000000008e+16,중,200311
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200311
포도 캠벨얼리_5.0,8443.181818181818,10727.272727272728,6159.090909090909,6.0301e+16,중,200311
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200311
포도 마스캇베리에이_5.0,4727.272727272727,5954.545454545455,3500.0,6.0305e+16,하,200311
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200311
포도 수입_8.0,25005.0,28000.0,10000.0,6.03000000008e+16,하,200311
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200311
포도 캠벨얼리_5.0,4943.181818181818,6204.545454545455,3681.818181818182,6.0301e+16,하,200311
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200312
포도 마스캇베리에이_5.0,10200.0,11160.0,9240.0,6.0305e+16,특,200312
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200312
포도 수입_8.0,49266.0,56000.0,46000.0,6.03000000008e+16,특,200312
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200312
포도 캠벨얼리_5.0,13454.545454545454,14636.363636363636,12272.727272727272,6.0301e+16,특,200312
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200312
포도 마스캇베리에이_5.0,7880.0,9120.0,6640.0,6.0305e+16,상,200312
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200312
포도 수입_8.0,36063.192307692305,37538.46153846154,34500.0,6.03000000008e+16,상,200312
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200312
포도 캠벨얼리_5.0,9818.181818181818,12272.727272727272,7363.636363636364,6.0301e+16,상,200312
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200312
포도 마스캇베리에이_5.0,5480.0,6600.0,4360.0,6.0305e+16,중,200312
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200312
포도 수입_8.0,29140.375,32000.0,26229.166666666668,6.03000000008e+16,중,200312
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200312
포도 캠벨얼리_5.0,6090.909090909091,7454.545454545455,4727.272727272727,6.0301e+16,중,200312
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200312
포도 마스캇베리에이_5.0,3580.0,4360.0,2800.0,6.0305e+16,하,200312
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200312
포도 수입_8.0,20885.0,21500.0,10000.0,6.03000000008e+16,하,200312
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200312
포도 캠벨얼리_5.0,3727.2727272727275,4727.272727272727,2727.2727272727275,6.0301e+16,하,200312
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200401
포도 마스캇베리에이_5.0,8000.0,9000.0,7000.0,6.0305e+16,특,200401
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200401
포도 수입_8.0,65385.0,76000.0,43000.0,6.03000000008e+16,특,200401
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200401
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200401
포도 마스캇베리에이_5.0,6000.0,7000.0,5000.0,6.0305e+16,상,200401
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200401
포도 수입_8.0,39395.13043478261,39869.565217391304,39000.0,6.03000000008e+16,상,200401
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200401
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200401
포도 마스캇베리에이_5.0,4500.0,5000.0,4000.0,6.0305e+16,중,200401
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200401
포도 수입_8.0,21150.08695652174,21608.695652173912,20695.652173913044,6.03000000008e+16,중,200401
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200401
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200401
포도 마스캇베리에이_5.0,3500.0,4000.0,3000.0,6.0305e+16,하,200401
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200401
포도 수입_8.0,21297.0,22000.0,18000.0,6.03000000008e+16,하,200401
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200401
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200402
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200402
포도 수입_8.0,65717.0,75000.0,43000.0,6.03000000008e+16,특,200402
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200402
포도 거봉_2.0,6809.0,7000.0,6500.0,6.0302e+16,상,200402
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200402
포도 수입_8.0,39018.260869565216,40739.13043478261,37347.82608695652,6.03000000008e+16,상,200402
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200402
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200402
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200402
포도 수입_8.0,20295.333333333332,20466.666666666668,20133.333333333332,6.03000000008e+16,중,200402
