midName,goodName,danq,dan,poj,sizeName,lv,minCost,maxCost,aveCost,saledate,cmpName,largeName
배,원황,15,kg,상자,11개,특,13600,68000,34400,2022-08-11,항도청과(주),과실류
배,원황,15,kg,상자,12개,상,16000,53000,31800,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,3,kg,상자,11개,특,7000,14300,11600,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,2,kg,상자,11개,특,8500,10800,9300,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,5,kg,상자,11개,특,20500,20700,20600,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,3,kg,상자,12개,상,4000,8200,6400,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,5,kg,상자,12개,상,15800,15800,15800,2022-08-11,항도청과(주),과실류
포도,캠벨얼리,3,kg,상자,13개,보통,4800,4800,4800,2022-08-11,항도청과(주),과실류
포도,거봉,2,kg,상자,11개,특,9000,14600,12000,2022-08-11,항도청과(주),과실류
포도,거봉,4,kg,상자,11개,특,12500,24000,18800,2022-08-11,항도청과(주),과실류
포도,청포도,2,kg,상자,11개,특,13200,27100,19300,2022-08-11,항도청과(주),과실류
포도,청포도,4,kg,상자,11개,특,41800,47000,44400,2022-08-11,항도청과(주),과실류
포도,청포도,2,kg,상자,12개,상,17500,17500,17500,2022-08-11,항도청과(주),과실류
포도,청포도,4,kg,상자,12개,상,30000,30000,30000,2022-08-11,항도청과(주),과실류
복숭아,유명,4,kg,상자,11개,특,3000,15500,11100,2022-08-11,항도청과(주),과실류
복숭아,황도,4,kg,상자,11개,특,3000,24000,12500,2022-08-11,항도청과(주),과실류
복숭아,황도,4,kg,상자,12개,상,2500,5000,4100,2022-08-11,항도청과(주),과실류
복숭아,황도,4,kg,상자,14개,4등,5000,5000,5000,2022-08-11,항도청과(주),과실류
복숭아,백도,4,kg,상자,11개,특,2800,18300,9800,2022-08-11,항도청과(주),과실류
복숭아,백도,4,kg,상자,12개,상,3000,5100,4100,2022-08-11,항도청과(주),과실류
복숭아,천중도백도,4,kg,상자,11개,특,4000,20000,10800,2022-08-11,항도청과(주),과실류
복숭아,천중도백도,4,kg,상자,12개,상,4000,4800,4200,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),5,kg,상자,11개,특,2000,7000,5000,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,11개,특,3000,24000,12600,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,11개,특,12000,15600,13600,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,12개,상,2100,4500,3700,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),5,kg,상자,12개,상,2500,5000,4000,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,12개,상,6500,21500,13100,2022-08-11,항도청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,19개,등외,11000,13100,12200,2022-08-11,항도청과(주),과실류
복숭아,경봉,10,kg,상자,11개,특,10200,28000,19100,2022-08-11,항도청과(주),과실류
복숭아,경봉,10,kg,상자,12개,상,7000,32000,18800,2022-08-11,항도청과(주),과실류
자두,홍자두,5,kg,상자,11개,특,4000,32800,16800,2022-08-11,항도청과(주),과실류
자두,홍자두,7.5,kg,상자,11개,특,11000,11000,11000,2022-08-11,항도청과(주),과실류
자두,홍자두,7.5,kg,상자,12개,상,9500,9500,9500,2022-08-11,항도청과(주),과실류
자두,홍자두,5,kg,상자,12개,상,11800,25600,18100,2022-08-11,항도청과(주),과실류
자두,홍자두,7.5,kg,상자,13개,보통,5500,5500,5500,2022-08-11,항도청과(주),과실류
자두,홍자두,5,kg,상자,13개,보통,9000,22000,15000,2022-08-11,항도청과(주),과실류
꽈리고추,꽈리고추(일반),3,kg,상자,없음,상,8200,8200,8200,2022-08-11,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4,kg,상자,없음,상,11000,21000,13800,2022-08-11,부산청과(주),조미채소류
홍고추,홍고추(일반),5,kg,상자,없음,특,13300,13300,13300,2022-08-11,부산청과(주),조미채소류
홍고추,홍고추(일반),10,kg,상자,없음,특,27800,38400,33400,2022-08-11,부산청과(주),조미채소류
홍고추,홍고추(일반),7,kg,상자,없음,상,7000,7000,7000,2022-08-11,부산청과(주),조미채소류
홍고추,홍고추(일반),10,kg,상자,없음,상,22800,25600,24500,2022-08-11,부산청과(주),조미채소류
홍고추,홍청양,10,kg,상자,없음,특,53600,53600,53600,2022-08-11,부산청과(주),조미채소류
홍고추,홍청양,9,kg,상자,없음,상,50000,50000,50000,2022-08-11,부산청과(주),조미채소류
마늘,마늘쫑(수입),8,kg,상자,없음,특,32000,32000,32000,2022-08-11,부산청과(주),조미채소류
마늘,햇마늘 대서,1,kg,그물망,없음,등외,1670,1670,1700,2022-08-11,부산청과(주),조미채소류
생강,생강(일반),20,kg,PP대,없음,등외,25000,25000,25000,2022-08-11,부산청과(주),조미채소류
피망(단고추),청피망,10,kg,상자,없음,특,24800,32500,28600,2022-08-11,부산청과(주),양채류
피망(단고추),청피망,10,kg,상자,없음,상,22500,25800,24200,2022-08-11,부산청과(주),양채류
치커리,치커리(일반),2,kg,상자,없음,상,3900,3900,3900,2022-08-11,부산청과(주),양채류
적채,적채(일반),8,kg,상자,없음,상,3000,11400,6800,2022-08-11,부산청과(주),양채류
적채,적채(일반),16,kg,상자,없음,상,11100,12000,11500,2022-08-11,부산청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),8,kg,상자,없음,특,15600,15600,15600,2022-08-11,부산청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),10,kg,상자,없음,특,20000,20000,20000,2022-08-11,부산청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),8,kg,상자,없음,상,12600,12600,12600,2022-08-11,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),10,kg,상자,없음,특,12000,15100,14200,2022-08-11,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),20,kg,상자,없음,특,17500,31200,25700,2022-08-11,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),20,kg,상자,없음,상,20500,20500,20500,2022-08-11,부산청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),8,kg,상자,없음,특,15900,26900,21400,2022-08-11,부산청과(주),양채류
파프리카,노랑파프리카,5,kg,상자,없음,특,20000,34000,24700,2022-08-11,부산청과(주),양채류
파프리카,노랑파프리카,5,kg,상자,없음,상,10000,20000,13100,2022-08-11,부산청과(주),양채류
파프리카,노랑파프리카,5,kg,상자,없음,보통,11200,20000,15600,2022-08-11,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,특,25400,35800,30900,2022-08-11,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,상,21800,30000,25900,2022-08-11,부산청과(주),양채류
파프리카,빨강파프리카,5,kg,상자,없음,보통,25000,25000,25000,2022-08-11,부산청과(주),양채류
파프리카,오렌지파프리카,5,kg,상자,없음,특,22000,30000,26000,2022-08-11,부산청과(주),양채류
파프리카,오렌지파프리카,5,kg,상자,없음,상,20000,20000,20000,2022-08-11,부산청과(주),양채류
파프리카,오렌지파프리카,5,kg,상자,없음,보통,10000,10000,10000,2022-08-11,부산청과(주),양채류
참나물,참나물(일반),4,kg,상자,없음,상,8000,8000,8000,2022-08-11,부산청과(주),산채류
더덕,더덕(일반),10,kg,상자,없음,특,170000,172000,171000,2022-08-11,부산청과(주),산채류
더덕,더덕(일반),10,kg,상자,없음,상,110000,200000,155000,2022-08-11,부산청과(주),산채류
더덕,더덕(일반),10,kg,상자,없음,보통,55600,55600,55600,2022-08-11,부산청과(주),산채류
느타리버섯,기타느타리버섯,.2,kg,상자,없음,특,350,350,400,2022-08-11,부산청과(주),버섯류
느타리버섯,기타느타리버섯,2,kg,상자,없음,특,4100,4100,4100,2022-08-11,부산청과(주),버섯류
양송이,양송이(일반),2,kg,상자,없음,보통,9800,12800,11900,2022-08-11,부산청과(주),버섯류
팽이버섯,기타팽이버섯,5,kg,상자,없음,특,7000,9800,8700,2022-08-11,부산청과(주),버섯류
만가닥,만가닥(일반),2,kg,상자,없음,특,2600,5000,3800,2022-08-11,부산청과(주),버섯류
만가닥,만가닥(일반),1.8,kg,상자,없음,특,3300,3400,3400,2022-08-11,부산청과(주),버섯류
만가닥,만가닥(일반),1.5,kg,상자,없음,특,3500,4100,3700,2022-08-11,부산청과(주),버섯류
새송이,새송이(일반),2,kg,상자,없음,특,7000,7000,7000,2022-08-11,부산청과(주),버섯류
새송이,새송이(일반),2,kg,상자,없음,상,6500,6500,6500,2022-08-11,부산청과(주),버섯류
새송이,새송이(일반),2,kg,상자,없음,보통,1000,6300,4700,2022-08-11,부산청과(주),버섯류
감자,대지,20,kg,상자,11개,특,17100,43000,35800,2022-08-11,항도청과(주),서류
감자,대지,20,kg,상자,12개,상,17300,28000,22700,2022-08-11,항도청과(주),서류
감자,대지,10,kg,상자,13개,보통,7100,7100,7100,2022-08-11,항도청과(주),서류
감자,대지,20,kg,상자,13개,보통,13400,13400,13400,2022-08-11,항도청과(주),서류
감자,대지,10,kg,상자,14개,4등,5000,5000,5000,2022-08-11,항도청과(주),서류
감자,대지,20,kg,상자,14개,4등,13400,13400,13400,2022-08-11,항도청과(주),서류
고구마,붉은고구마,10,kg,상자,11개,특,5400,26000,15400,2022-08-11,항도청과(주),서류
열무,열무(일반),4,kg,상자,없음,상,5800,5800,5800,2022-08-11,부산청과(주),엽경채류
미나리,미나리(일반),1,kg,단,없음,상,2320,2400,2400,2022-08-11,부산청과(주),엽경채류
부추,일반부추,.5,kg,단,없음,특,1830,1830,1800,2022-08-11,부산청과(주),엽경채류
부추,일반부추,4,kg,상자,없음,특,3800,3800,3800,2022-08-11,부산청과(주),엽경채류
부추,일반부추,.5,kg,단,없음,상,600,600,600,2022-08-11,부산청과(주),엽경채류
부추,일반부추,1,kg,단,없음,상,1660,1660,1700,2022-08-11,부산청과(주),엽경채류
부추,일반부추,3,kg,상자,없음,상,3800,3800,3800,2022-08-11,부산청과(주),엽경채류
깻잎,깻잎(일반),4,kg,PE대,없음,특,10100,10100,10100,2022-08-11,부산청과(주),엽경채류
깻잎,깻잎(일반),2,kg,상자,없음,특,12000,14600,13100,2022-08-11,부산청과(주),엽경채류
깻잎,깻잎(일반),4,kg,PE대,없음,상,7100,10800,8300,2022-08-11,부산청과(주),엽경채류
깻잎,깻잎(일반),2,kg,상자,없음,상,10000,14100,12200,2022-08-11,부산청과(주),엽경채류
고구마순,기타고구마순,2,kg,단,없음,특,3010,3010,3000,2022-08-11,부산청과(주),엽경채류
고구마순,기타고구마순,3,kg,단,없음,특,3100,3100,3100,2022-08-11,부산청과(주),엽경채류
고구마순,기타고구마순,10,kg,상자,없음,상,12300,12300,12300,2022-08-11,부산청과(주),엽경채류
고구마순,기타고구마순,13,kg,상자,없음,상,19000,19000,19000,2022-08-11,부산청과(주),엽경채류
무,기타무,20,kg,상자,없음,특,15400,15400,15400,2022-08-11,부산청과(주),근채류
무,기타무,20,kg,상자,없음,상,8900,18800,14000,2022-08-11,부산청과(주),근채류
무,기타무,20,kg,상자,없음,등외,10000,10000,10000,2022-08-11,부산청과(주),근채류
알타리무,총각무(일반),5,kg,상자,없음,상,4600,4600,4600,2022-08-11,부산청과(주),근채류
당근,당근(수입),10,kg,상자,없음,특,8000,8000,8000,2022-08-11,부산청과(주),근채류
당근,당근(수입),10,kg,상자,없음,상,7700,7700,7700,2022-08-11,부산청과(주),근채류
우엉,우엉(일반),1,kg,단,없음,특,150,2230,1500,2022-08-11,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,특,2800,2800,2800,2022-08-11,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,상,920,3080,2600,2022-08-11,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,보통,520,1030,800,2022-08-11,부산청과(주),근채류
연근,연근(일반),1,kg,상자,없음,4등,820,820,800,2022-08-11,부산청과(주),근채류
양파,양파(일반),20,kg,그물망,없음,특,28000,28000,28000,2022-08-11,부산청과(주),조미채소류
양파,양파(일반),20,kg,그물망,없음,상,25700,26500,26300,2022-08-11,부산청과(주),조미채소류
양파,양파(일반),20,kg,그물망,없음,보통,21700,24200,22800,2022-08-11,부산청과(주),조미채소류
양파,양파(일반),20,kg,그물망,없음,4등,13000,15800,14400,2022-08-11,부산청과(주),조미채소류
대파,대파(일반),1,kg,단,없음,특,1300,2230,1800,2022-08-11,부산청과(주),조미채소류
대파,대파(일반),2,kg,단,없음,특,3000,3000,3000,2022-08-11,부산청과(주),조미채소류
대파,대파(일반),10,kg,상자,없음,특,20000,22200,21000,2022-08-11,부산청과(주),조미채소류
대파,대파(일반),1,kg,단,없음,상,1820,1820,1800,2022-08-11,부산청과(주),조미채소류
대파,대파(일반),10,kg,상자,없음,상,13600,13600,13600,2022-08-11,부산청과(주),조미채소류
쪽파,쪽파(일반),1.6,kg,단,없음,특,1880,1880,1900,2022-08-11,부산청과(주),조미채소류
쪽파,쪽파(일반),1.7,kg,단,없음,특,1910,1910,1900,2022-08-11,부산청과(주),조미채소류
쪽파,쪽파(일반),1.4,kg,단,없음,특,2000,2000,2000,2022-08-11,부산청과(주),조미채소류
풋고추,청양,5,kg,상자,없음,특,7700,24000,13900,2022-08-11,부산청과(주),조미채소류
풋고추,청양,4,kg,상자,없음,특,15000,15000,15000,2022-08-11,부산청과(주),조미채소류
풋고추,청양,10,kg,상자,없음,특,26000,70000,47400,2022-08-11,부산청과(주),조미채소류
풋고추,청양,4,kg,상자,없음,상,5000,5000,5000,2022-08-11,부산청과(주),조미채소류
풋고추,청양,3,kg,상자,없음,상,8000,8000,8000,2022-08-11,부산청과(주),조미채소류
풋고추,청양,5,kg,상자,없음,상,13300,13300,13300,2022-08-11,부산청과(주),조미채소류
풋고추,청양,10,kg,상자,없음,상,15000,56000,31500,2022-08-11,부산청과(주),조미채소류
풋고추,아삭이,10,kg,상자,없음,특,24400,45000,36600,2022-08-11,부산청과(주),조미채소류
풋고추,아삭이,7,kg,상자,없음,특,29000,29000,29000,2022-08-11,부산청과(주),조미채소류
풋고추,아삭이,10,kg,상자,없음,상,22800,25200,24200,2022-08-11,부산청과(주),조미채소류
풋고추,당조,5,kg,상자,없음,특,20900,20900,20900,2022-08-11,부산청과(주),조미채소류
풋고추,당조,10,kg,상자,없음,특,41100,41100,41100,2022-08-11,부산청과(주),조미채소류
풋고추,모닝,5,kg,상자,없음,특,8000,40600,28000,2022-08-11,부산청과(주),조미채소류
풋고추,모닝,5,kg,상자,없음,상,8000,14000,11500,2022-08-11,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),4,kg,상자,없음,특,10100,26400,22000,2022-08-11,부산청과(주),조미채소류
꽈리고추,꽈리고추(일반),10,kg,상자,없음,특,35500,37100,36300,2022-08-11,부산청과(주),조미채소류
토마토,완숙토마토,5,kg,상자,없음,상,3300,5100,4000,2022-08-11,부산청과(주),과일과채류
메론,파파야계,2.5,kg,상자,없음,등외,2000,2000,2000,2022-08-11,부산청과(주),과일과채류
메론,파파야계,3,kg,상자,없음,등외,2000,2000,2000,2022-08-11,부산청과(주),과일과채류
메론,파파야계,2,kg,상자,없음,등외,2200,2200,2200,2022-08-11,부산청과(주),과일과채류
메론,파파야계,1.5,kg,상자,없음,등외,2300,2300,2300,2022-08-11,부산청과(주),과일과채류
메론,기타메론,8,kg,상자,없음,보통,24000,24000,24000,2022-08-11,부산청과(주),과일과채류
메론,기타메론,8,kg,상자,없음,등외,12200,16700,14500,2022-08-11,부산청과(주),과일과채류
방울토마토,대추방울,3,kg,상자,없음,상,6500,9000,7800,2022-08-11,부산청과(주),과일과채류
방울토마토,대추방울,2,kg,상자,없음,상,7200,13300,10900,2022-08-11,부산청과(주),과일과채류
방울토마토,대추방울,3,kg,상자,없음,보통,8300,8300,8300,2022-08-11,부산청과(주),과일과채류
오이,백다다기,10,kg,상자,없음,특,24200,33300,29000,2022-08-11,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,상,14200,25000,17300,2022-08-11,부산청과(주),과채류
오이,백다다기,20,kg,상자,없음,상,41000,41000,41000,2022-08-11,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,보통,11800,11800,11800,2022-08-11,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,특,11000,28200,20100,2022-08-11,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,상,6000,21200,13000,2022-08-11,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,보통,10000,13300,11300,2022-08-11,부산청과(주),과채류
오이,노각,9,kg,상자,없음,특,5000,5000,5000,2022-08-11,부산청과(주),과채류
오이,노각,12,kg,상자,없음,특,7000,7000,7000,2022-08-11,부산청과(주),과채류
오이,노각,10,kg,상자,없음,특,8800,12600,10800,2022-08-11,부산청과(주),과채류
